send_id,campaign_id,campaign_name,customer_id,channel,message,sent_date,clicked,purchased
SEND000283,CMP02,Spring Refresh,C00664,ads,Refresh your routine for spring.,2025-04-21,false,false
SEND000284,CMP04,Summer Essentials,C00616,ads,Simple essentials for warmer days.,2025-06-02,false,false
SEND000285,CMP01,New Year Reset,C00826,email,Start fresh with practical favorites.,2025-01-22,false,false
SEND000286,CMP01,New Year Reset,C00275,email,Start fresh with practical favorites.,2025-01-13,false,false
SEND000287,CMP02,Spring Refresh,C00567,ads,Refresh your routine for spring.,2025-04-14,true,false
SEND000288,CMP06,Autumn Edit,C00227,ads,Discover this season's useful upgrades.,2025-10-12,false,false
SEND000289,CMP01,New Year Reset,C00605,email,Start fresh with practical favorites.,2025-02-10,true,true
SEND000290,CMP07,Early Holiday,C00421,email,A head start on thoughtful gifting.,2025-11-19,true,false
SEND000291,CMP05,Back to Routine,C00165,email,Get back into your everyday rhythm.,2025-09-27,false,false
SEND000292,CMP02,Spring Refresh,C00518,ads,Refresh your routine for spring.,2025-03-10,false,false
SEND000293,CMP07,Early Holiday,C00195,email,A head start on thoughtful gifting.,2025-11-25,false,false
SEND000294,CMP05,Back to Routine,C00844,email,Get back into your everyday rhythm.,2025-09-07,false,false
SEND000295,CMP01,New Year Reset,C00399,email,Start fresh with practical favorites.,2025-02-25,true,false
SEND000296,CMP07,Early Holiday,C00266,email,A head start on thoughtful gifting.,2025-11-12,false,false
SEND000297,CMP07,Early Holiday,C00123,email,A head start on thoughtful gifting.,2025-11-13,false,false
SEND000298,CMP01,New Year Reset,C00217,email,Start fresh with practical favorites.,2025-01-19,false,false
SEND000299,CMP07,Early Holiday,C00950,email,A head start on thoughtful gifting.,2025-11-10,false,false
SEND000300,CMP06,Autumn Edit,C00148,ads,Discover this season's useful upgrades.,2025-09-13,false,false
SEND000301,CMP03,Member Picks,C00484,email,Popular picks selected for you.,2025-05-18,false,false
SEND000302,CMP02,Spring Refresh,C00261,ads,Refresh your routine for spring.,2025-04-28,true,false
SEND000303,CMP06,Autumn Edit,C00373,ads,Discover this season's useful upgrades.,2025-10-02,false,false
SEND000304,CMP06,Autumn Edit,C00705,ads,Discover this season's useful upgrades.,2025-10-25,false,false
SEND000305,CMP04,Summer Essentials,C00531,ads,Simple essentials for warmer days.,2025-07-18,false,false
SEND000306,CMP08,Holiday Highlights,C00655,ads,Explore customer favorites this holiday.,2025-12-03,false,false
SEND000307,CMP01,New Year Reset,C00177,email,Start fresh with practical favorites.,2025-01-28,false,false
SEND000308,CMP07,Early Holiday,C00681,email,A head start on thoughtful gifting.,2025-11-26,false,false
SEND000309,CMP04,Summer Essentials,C00425,ads,Simple essentials for warmer days.,2025-06-11,false,false
SEND000310,CMP04,Summer Essentials,C00546,ads,Simple essentials for warmer days.,2025-08-18,false,false
SEND000311,CMP08,Holiday Highlights,C00651,ads,Explore customer favorites this holiday.,2025-12-24,false,false
SEND000312,CMP03,Member Picks,C00985,email,Popular picks selected for you.,2025-06-27,true,true
SEND000313,CMP01,New Year Reset,C00997,email,Start fresh with practical favorites.,2025-01-27,false,true
SEND000314,CMP07,Early Holiday,C00767,email,A head start on thoughtful gifting.,2025-11-22,false,false
SEND000315,CMP04,Summer Essentials,C00683,ads,Simple essentials for warmer days.,2025-07-06,false,false
SEND000316,CMP02,Spring Refresh,C00637,ads,Refresh your routine for spring.,2025-03-02,false,false
SEND000317,CMP07,Early Holiday,C00847,email,A head start on thoughtful gifting.,2025-11-27,false,false
SEND000318,CMP07,Early Holiday,C00052,email,A head start on thoughtful gifting.,2025-11-14,false,false
SEND000319,CMP03,Member Picks,C00650,email,Popular picks selected for you.,2025-06-18,false,false
SEND000320,CMP01,New Year Reset,C00303,email,Start fresh with practical favorites.,2025-02-05,false,false
SEND000321,CMP07,Early Holiday,C00178,email,A head start on thoughtful gifting.,2025-11-01,false,false
SEND000322,CMP06,Autumn Edit,C00805,ads,Discover this season's useful upgrades.,2025-10-12,false,false
SEND000323,CMP06,Autumn Edit,C00137,ads,Discover this season's useful upgrades.,2025-09-14,false,false
SEND000324,CMP08,Holiday Highlights,C00369,ads,Explore customer favorites this holiday.,2025-12-01,false,false
SEND000325,CMP06,Autumn Edit,C00691,ads,Discover this season's useful upgrades.,2025-09-04,true,false
SEND000326,CMP03,Member Picks,C00353,email,Popular picks selected for you.,2025-05-06,false,false
SEND000327,CMP04,Summer Essentials,C00036,ads,Simple essentials for warmer days.,2025-08-31,false,false
SEND000328,CMP08,Holiday Highlights,C00785,ads,Explore customer favorites this holiday.,2025-12-05,false,false
SEND000329,CMP05,Back to Routine,C00777,email,Get back into your everyday rhythm.,2025-08-30,false,false
SEND000330,CMP04,Summer Essentials,C00574,ads,Simple essentials for warmer days.,2025-07-18,false,false
SEND000331,CMP07,Early Holiday,C00058,email,A head start on thoughtful gifting.,2025-11-19,false,false
SEND000332,CMP06,Autumn Edit,C00539,ads,Discover this season's useful upgrades.,2025-09-16,false,false
SEND000333,CMP05,Back to Routine,C00325,email,Get back into your everyday rhythm.,2025-08-27,false,false
SEND000334,CMP05,Back to Routine,C00607,email,Get back into your everyday rhythm.,2025-08-27,false,false
SEND000335,CMP07,Early Holiday,C00070,email,A head start on thoughtful gifting.,2025-11-07,false,false
SEND000336,CMP06,Autumn Edit,C00588,ads,Discover this season's useful upgrades.,2025-10-10,false,false
SEND000337,CMP02,Spring Refresh,C00139,ads,Refresh your routine for spring.,2025-03-08,false,false
SEND000338,CMP06,Autumn Edit,C00648,ads,Discover this season's useful upgrades.,2025-10-11,false,false
SEND000339,CMP07,Early Holiday,C00585,email,A head start on thoughtful gifting.,2025-11-05,false,false
SEND000340,CMP06,Autumn Edit,C00905,ads,Discover this season's useful upgrades.,2025-09-19,false,false
SEND000341,CMP02,Spring Refresh,C00476,ads,Refresh your routine for spring.,2025-04-15,false,false
SEND000342,CMP01,New Year Reset,C00139,email,Start fresh with practical favorites.,2025-01-03,false,false
SEND000343,CMP05,Back to Routine,C00761,email,Get back into your everyday rhythm.,2025-08-12,false,false
SEND000344,CMP06,Autumn Edit,C00187,ads,Discover this season's useful upgrades.,2025-09-06,false,false
SEND000345,CMP01,New Year Reset,C00597,email,Start fresh with practical favorites.,2025-02-06,false,false
SEND000346,CMP01,New Year Reset,C00824,email,Start fresh with practical favorites.,2025-02-12,true,false
SEND000347,CMP08,Holiday Highlights,C00528,ads,Explore customer favorites this holiday.,2025-12-28,false,false
SEND000348,CMP05,Back to Routine,C00922,email,Get back into your everyday rhythm.,2025-09-26,false,false
SEND000349,CMP03,Member Picks,C00721,email,Popular picks selected for you.,2025-06-09,false,false
SEND000350,CMP02,Spring Refresh,C00354,ads,Refresh your routine for spring.,2025-03-30,false,true
SEND000351,CMP04,Summer Essentials,C00669,ads,Simple essentials for warmer days.,2025-07-03,false,false
SEND000352,CMP06,Autumn Edit,C00475,ads,Discover this season's useful upgrades.,2025-10-14,false,false
SEND000353,CMP03,Member Picks,C00740,email,Popular picks selected for you.,2025-05-25,false,false
SEND000354,CMP04,Summer Essentials,C00050,ads,Simple essentials for warmer days.,2025-08-25,false,false
SEND000355,CMP05,Back to Routine,C00095,email,Get back into your everyday rhythm.,2025-08-01,false,false
SEND000356,CMP01,New Year Reset,C00187,email,Start fresh with practical favorites.,2025-02-20,false,false
SEND000357,CMP05,Back to Routine,C00493,email,Get back into your everyday rhythm.,2025-08-26,false,false
SEND000358,CMP05,Back to Routine,C00853,email,Get back into your everyday rhythm.,2025-08-31,false,false
SEND000359,CMP03,Member Picks,C00123,email,Popular picks selected for you.,2025-05-19,false,false
SEND000360,CMP01,New Year Reset,C00251,email,Start fresh with practical favorites.,2025-01-14,false,false
SEND000361,CMP06,Autumn Edit,C00940,ads,Discover this season's useful upgrades.,2025-10-16,false,false
SEND000362,CMP07,Early Holiday,C00911,email,A head start on thoughtful gifting.,2025-11-16,false,false
SEND000363,CMP01,New Year Reset,C00096,email,Start fresh with practical favorites.,2025-02-12,false,false
SEND000364,CMP08,Holiday Highlights,C00832,ads,Explore customer favorites this holiday.,2025-12-24,false,false
SEND000365,CMP02,Spring Refresh,C00963,ads,Refresh your routine for spring.,2025-03-12,true,false
SEND000366,CMP04,Summer Essentials,C00623,ads,Simple essentials for warmer days.,2025-08-24,false,false
SEND000367,CMP08,Holiday Highlights,C00181,ads,Explore customer favorites this holiday.,2025-11-22,false,false
SEND000368,CMP06,Autumn Edit,C00040,ads,Discover this season's useful upgrades.,2025-09-05,false,false
SEND000369,CMP01,New Year Reset,C00223,email,Start fresh with practical favorites.,2025-01-04,false,false
SEND000370,CMP01,New Year Reset,C00812,email,Start fresh with practical favorites.,2025-01-23,false,false
SEND000371,CMP01,New Year Reset,C00892,email,Start fresh with practical favorites.,2025-02-25,false,false
SEND000372,CMP06,Autumn Edit,C00670,ads,Discover this season's useful upgrades.,2025-10-19,false,false
SEND000373,CMP04,Summer Essentials,C00488,ads,Simple essentials for warmer days.,2025-08-17,false,false
SEND000374,CMP06,Autumn Edit,C00168,ads,Discover this season's useful upgrades.,2025-10-08,false,false
SEND000375,CMP06,Autumn Edit,C00343,ads,Discover this season's useful upgrades.,2025-09-20,false,false
SEND000376,CMP07,Early Holiday,C00187,email,A head start on thoughtful gifting.,2025-11-20,false,false
SEND000377,CMP08,Holiday Highlights,C00188,ads,Explore customer favorites this holiday.,2025-11-01,false,false
SEND000378,CMP02,Spring Refresh,C00846,ads,Refresh your routine for spring.,2025-03-14,false,false
SEND000379,CMP07,Early Holiday,C00269,email,A head start on thoughtful gifting.,2025-11-01,false,false
SEND000380,CMP02,Spring Refresh,C00295,ads,Refresh your routine for spring.,2025-03-24,true,false
SEND000381,CMP05,Back to Routine,C00070,email,Get back into your everyday rhythm.,2025-08-12,false,false
SEND000382,CMP07,Early Holiday,C00816,email,A head start on thoughtful gifting.,2025-11-25,false,false
SEND000383,CMP03,Member Picks,C00572,email,Popular picks selected for you.,2025-05-10,false,false
SEND000384,CMP08,Holiday Highlights,C00331,ads,Explore customer favorites this holiday.,2025-12-13,false,true
SEND000385,CMP03,Member Picks,C00683,email,Popular picks selected for you.,2025-06-19,false,false
SEND000386,CMP04,Summer Essentials,C00229,ads,Simple essentials for warmer days.,2025-07-16,false,false
SEND000387,CMP06,Autumn Edit,C00107,ads,Discover this season's useful upgrades.,2025-10-17,false,false
SEND000388,CMP08,Holiday Highlights,C00308,ads,Explore customer favorites this holiday.,2025-12-31,false,false
SEND000389,CMP07,Early Holiday,C00273,email,A head start on thoughtful gifting.,2025-11-09,false,false
SEND000390,CMP04,Summer Essentials,C00533,ads,Simple essentials for warmer days.,2025-06-14,false,false
SEND000391,CMP01,New Year Reset,C00362,email,Start fresh with practical favorites.,2025-02-03,false,false
SEND000392,CMP06,Autumn Edit,C00318,ads,Discover this season's useful upgrades.,2025-10-19,false,false
SEND000393,CMP01,New Year Reset,C00328,email,Start fresh with practical favorites.,2025-01-07,false,false
SEND000394,CMP08,Holiday Highlights,C00431,ads,Explore customer favorites this holiday.,2025-12-09,false,false
SEND000395,CMP04,Summer Essentials,C00603,ads,Simple essentials for warmer days.,2025-07-28,false,false
SEND000396,CMP07,Early Holiday,C00199,email,A head start on thoughtful gifting.,2025-11-26,false,false
SEND000397,CMP05,Back to Routine,C00240,email,Get back into your everyday rhythm.,2025-09-22,false,false
SEND000398,CMP08,Holiday Highlights,C00204,ads,Explore customer favorites this holiday.,2025-12-07,true,false
SEND000399,CMP03,Member Picks,C00441,email,Popular picks selected for you.,2025-06-02,false,false
SEND000400,CMP05,Back to Routine,C00497,email,Get back into your everyday rhythm.,2025-08-14,false,false
SEND000401,CMP06,Autumn Edit,C00052,ads,Discover this season's useful upgrades.,2025-09-11,false,false
SEND000402,CMP08,Holiday Highlights,C00259,ads,Explore customer favorites this holiday.,2025-11-09,true,false
SEND000403,CMP07,Early Holiday,C00578,email,A head start on thoughtful gifting.,2025-11-06,false,false
SEND000404,CMP07,Early Holiday,C00242,email,A head start on thoughtful gifting.,2025-11-13,false,false
SEND000405,CMP02,Spring Refresh,C00118,ads,Refresh your routine for spring.,2025-03-29,false,false
SEND000406,CMP04,Summer Essentials,C00374,ads,Simple essentials for warmer days.,2025-08-18,false,false
SEND000407,CMP06,Autumn Edit,C00307,ads,Discover this season's useful upgrades.,2025-10-28,false,false
SEND000408,CMP05,Back to Routine,C00647,email,Get back into your everyday rhythm.,2025-08-17,false,false
SEND000409,CMP07,Early Holiday,C00941,email,A head start on thoughtful gifting.,2025-11-08,false,false
SEND000410,CMP08,Holiday Highlights,C00489,ads,Explore customer favorites this holiday.,2025-11-18,false,false
SEND000411,CMP08,Holiday Highlights,C00281,ads,Explore customer favorites this holiday.,2025-11-29,false,false
SEND000412,CMP02,Spring Refresh,C00636,ads,Refresh your routine for spring.,2025-04-29,false,false
SEND000413,CMP04,Summer Essentials,C00505,ads,Simple essentials for warmer days.,2025-06-17,false,false
SEND000414,CMP01,New Year Reset,C00941,email,Start fresh with practical favorites.,2025-01-21,false,false
SEND000415,CMP07,Early Holiday,C00236,email,A head start on thoughtful gifting.,2025-11-11,false,false
SEND000416,CMP04,Summer Essentials,C00586,ads,Simple essentials for warmer days.,2025-07-06,false,false
SEND000417,CMP08,Holiday Highlights,C00758,ads,Explore customer favorites this holiday.,2025-11-07,false,false
SEND000418,CMP01,New Year Reset,C00933,email,Start fresh with practical favorites.,2025-02-19,false,false
SEND000419,CMP04,Summer Essentials,C00811,ads,Simple essentials for warmer days.,2025-08-31,false,false
SEND000420,CMP01,New Year Reset,C00600,email,Start fresh with practical favorites.,2025-02-06,false,false
SEND000421,CMP07,Early Holiday,C00123,email,A head start on thoughtful gifting.,2025-11-30,false,false
SEND000422,CMP08,Holiday Highlights,C00649,ads,Explore customer favorites this holiday.,2025-12-03,false,false
SEND000423,CMP08,Holiday Highlights,C00195,ads,Explore customer favorites this holiday.,2025-12-25,false,false
SEND000424,CMP04,Summer Essentials,C00225,ads,Simple essentials for warmer days.,2025-07-26,false,false
SEND000425,CMP06,Autumn Edit,C00511,ads,Discover this season's useful upgrades.,2025-10-30,true,true
SEND000426,CMP05,Back to Routine,C00659,email,Get back into your everyday rhythm.,2025-08-18,false,false
SEND000427,CMP03,Member Picks,C00410,email,Popular picks selected for you.,2025-06-30,false,false
SEND000428,CMP02,Spring Refresh,C00028,ads,Refresh your routine for spring.,2025-03-02,false,false
SEND000429,CMP07,Early Holiday,C00152,email,A head start on thoughtful gifting.,2025-11-12,false,false
SEND000430,CMP06,Autumn Edit,C00017,ads,Discover this season's useful upgrades.,2025-10-10,true,false
SEND000431,CMP08,Holiday Highlights,C00070,ads,Explore customer favorites this holiday.,2025-11-29,false,false
SEND000432,CMP08,Holiday Highlights,C00969,ads,Explore customer favorites this holiday.,2025-11-11,false,false
SEND000433,CMP08,Holiday Highlights,C00605,ads,Explore customer favorites this holiday.,2025-12-13,false,true
SEND000434,CMP06,Autumn Edit,C00338,ads,Discover this season's useful upgrades.,2025-10-19,false,false
