transaction_id,customer_id,product_id,product_name,quantity,unit_price,transaction_total,date
T000376,C00579,P023,Calm Cream 23,1,44.79,44.79,2025-06-03
T000377,C00340,P025,Daily Lamp 25,2,95.71,191.42,2025-12-17
T000378,C00861,P001,Daily Lamp 01,4,97.15,388.6,2025-05-24
T000379,C00621,P012,Essential Bag 12,1,15.46,15.46,2025-10-20
T000380,C00879,P010,Pure Band 10,1,81.75,81.75,2025-12-28
T000381,C00381,P014,Active Mat 14,3,40.18,120.54,2025-05-02
T000382,C00384,P024,Modern Serum 24,2,62.47,124.94,2025-02-27
T000383,C00819,P015,Calm Cream 15,1,32.22,32.22,2025-01-13
T000384,C00318,P024,Modern Serum 24,1,64.05,64.05,2025-09-26
T000385,C00693,P030,Active Mat 30,1,23.83,23.83,2025-09-22
T000386,C00119,P001,Daily Lamp 01,3,92.8,278.4,2025-09-25
T000387,C00342,P014,Active Mat 14,1,41.08,41.08,2025-02-14
T000388,C00024,P018,Pure Band 18,1,68.08,68.08,2025-06-09
T000389,C00294,P008,Modern Serum 08,1,27.52,27.52,2025-04-09
T000390,C00162,P008,Modern Serum 08,1,28.03,28.03,2025-03-18
T000391,C00556,P011,Urban Bottle 11,1,37.99,37.99,2025-04-16
T000392,C00588,P007,Calm Cream 07,1,58.42,58.42,2025-05-26
T000393,C00052,P004,Essential Bag 04,1,18.04,18.04,2025-08-16
T000394,C00089,P013,Bright Organizer 13,1,27.19,27.19,2025-01-28
T000395,C00717,P014,Active Mat 14,1,41.13,41.13,2025-12-20
T000396,C00829,P016,Modern Serum 16,3,39.27,117.81,2025-12-10
T000397,C00096,P025,Daily Lamp 25,3,91.62,274.86,2025-03-09
T000398,C00660,P022,Active Mat 22,1,86.38,86.38,2025-12-17
T000399,C00265,P028,Essential Bag 28,1,80.06,80.06,2025-11-12
T000400,C00465,P015,Calm Cream 15,1,31.32,31.32,2025-06-16
T000401,C00290,P024,Modern Serum 24,1,68.21,68.21,2025-03-29
T000402,C00334,P017,Daily Lamp 17,1,42.04,42.04,2025-02-24
T000403,C00424,P007,Calm Cream 07,1,59.8,59.8,2025-10-30
T000404,C00349,P006,Active Mat 06,1,21.54,21.54,2025-02-03
T000405,C00807,P010,Pure Band 10,2,81.56,163.12,2025-10-18
T000406,C00588,P026,Pure Band 26,1,97.96,97.96,2025-12-31
T000407,C00842,P014,Active Mat 14,1,40.95,40.95,2025-02-19
T000408,C00834,P018,Pure Band 18,2,78.69,157.38,2025-12-17
T000409,C00093,P007,Calm Cream 07,1,59.97,59.97,2025-02-01
T000410,C00776,P005,Bright Organizer 05,1,83.8,83.8,2025-01-01
T000411,C00458,P006,Active Mat 06,1,21.36,21.36,2025-10-23
T000412,C00312,P028,Essential Bag 28,3,80.72,242.16,2025-12-14
T000413,C00597,P001,Daily Lamp 01,4,95.11,380.44,2025-02-15
T000414,C00064,P011,Urban Bottle 11,1,37.99,37.99,2025-05-31
T000415,C00113,P026,Pure Band 26,2,97.23,194.46,2025-07-03
T000416,C00641,P010,Pure Band 10,1,80.25,80.25,2025-07-21
T000417,C00178,P015,Calm Cream 15,1,32.75,32.75,2025-12-06
T000418,C00158,P009,Daily Lamp 09,2,21.47,42.94,2025-08-02
T000419,C00017,P005,Bright Organizer 05,2,87.06,174.12,2025-11-28
T000420,C00087,P004,Essential Bag 04,2,17.53,35.06,2025-03-11
T000421,C00619,P028,Essential Bag 28,1,83.25,83.25,2025-12-23
T000422,C00394,P011,Urban Bottle 11,1,38.18,38.18,2025-08-19
T000423,C00730,P016,Modern Serum 16,1,40.02,40.02,2025-05-02
T000424,C00582,P015,Calm Cream 15,1,32.24,32.24,2025-01-20
T000425,C00146,P023,Calm Cream 23,1,41.51,41.51,2025-02-10
T000426,C00477,P016,Modern Serum 16,1,39.84,39.84,2025-05-24
T000427,C00760,P021,Bright Organizer 21,1,33.19,33.19,2025-11-19
T000428,C00320,P019,Urban Bottle 19,2,29.79,59.58,2025-10-24
T000429,C00525,P028,Essential Bag 28,1,81.68,81.68,2025-08-21
T000430,C00297,P005,Bright Organizer 05,1,82.38,82.38,2025-05-31
T000431,C00267,P002,Pure Band 02,1,27.67,27.67,2025-10-16
T000432,C00829,P023,Calm Cream 23,1,44.63,44.63,2025-05-30
T000433,C00872,P024,Modern Serum 24,1,69.14,69.14,2025-02-09
T000434,C00015,P023,Calm Cream 23,1,41.14,41.14,2025-05-12
T000435,C00458,P011,Urban Bottle 11,1,36.44,36.44,2025-12-04
T000436,C00819,P016,Modern Serum 16,1,34.9,34.9,2025-04-03
T000437,C00957,P025,Daily Lamp 25,2,89.11,178.22,2025-11-01
T000438,C00244,P020,Essential Bag 20,2,55.67,111.34,2025-07-16
T000439,C00056,P020,Essential Bag 20,2,54.62,109.24,2025-06-26
T000440,C00488,P009,Daily Lamp 09,2,20.8,41.6,2025-07-24
T000441,C00700,P022,Active Mat 22,1,86.66,86.66,2025-07-14
T000442,C00296,P028,Essential Bag 28,1,79.7,79.7,2025-01-07
T000443,C00979,P002,Pure Band 02,3,28.99,86.97,2025-12-16
T000444,C00626,P028,Essential Bag 28,2,81.26,162.52,2025-08-10
T000445,C00262,P020,Essential Bag 20,1,53.32,53.32,2025-02-20
T000446,C00603,P024,Modern Serum 24,1,68.93,68.93,2025-12-11
T000447,C00561,P001,Daily Lamp 01,1,95.6,95.6,2025-06-10
T000448,C00107,P021,Bright Organizer 21,1,32.36,32.36,2025-09-26
T000449,C00025,P019,Urban Bottle 19,1,30.69,30.69,2025-01-18
T000450,C00974,P018,Pure Band 18,1,63.63,63.63,2025-04-22
T000451,C00134,P012,Essential Bag 12,2,17.42,34.84,2025-11-06
T000452,C00918,P003,Urban Bottle 03,1,40.85,40.85,2025-04-05
T000453,C00655,P014,Active Mat 14,4,39.12,156.48,2025-02-08
T000454,C00789,P024,Modern Serum 24,1,67.01,67.01,2025-12-08
T000455,C00392,P012,Essential Bag 12,4,17.09,68.36,2025-02-01
T000456,C00452,P002,Pure Band 02,3,27.62,82.86,2025-04-02
T000457,C00504,P003,Urban Bottle 03,1,41.93,41.93,2025-11-27
T000458,C00935,P014,Active Mat 14,1,40.06,40.06,2025-02-24
T000459,C00796,P014,Active Mat 14,2,40.73,81.46,2025-05-09
T000460,C00681,P012,Essential Bag 12,1,16.83,16.83,2025-01-20
T000461,C00528,P022,Active Mat 22,2,85.83,171.66,2025-01-02
T000462,C00554,P007,Calm Cream 07,1,56.99,56.99,2025-02-05
T000463,C00581,P016,Modern Serum 16,4,40.13,160.52,2025-03-04
T000464,C00648,P030,Active Mat 30,1,24.16,24.16,2025-01-29
T000465,C00083,P026,Pure Band 26,2,95.21,190.42,2025-06-24
T000466,C00041,P029,Bright Organizer 29,1,90.77,90.77,2025-10-11
T000467,C00646,P022,Active Mat 22,1,76.75,76.75,2025-02-24
T000468,C00144,P002,Pure Band 02,1,23.32,23.32,2025-04-08
T000469,C00065,P025,Daily Lamp 25,1,93.63,93.63,2025-07-19
T000470,C00990,P030,Active Mat 30,1,24.1,24.1,2025-08-19
T000471,C00416,P004,Essential Bag 04,2,19.28,38.56,2025-01-22
T000472,C00892,P027,Urban Bottle 27,1,60.82,60.82,2025-12-14
T000473,C00754,P004,Essential Bag 04,1,19.65,19.65,2025-01-19
T000474,C00249,P022,Active Mat 22,1,84.35,84.35,2025-01-24
T000475,C00841,P025,Daily Lamp 25,1,91.81,91.81,2025-06-07
T000476,C00117,P015,Calm Cream 15,2,31.87,63.74,2025-02-24
T000477,C00346,P025,Daily Lamp 25,4,86.96,347.84,2025-08-07
T000478,C00590,P017,Daily Lamp 17,1,36.15,36.15,2025-12-17
T000479,C00608,P005,Bright Organizer 05,1,84.77,84.77,2025-01-24
T000480,C00714,P011,Urban Bottle 11,1,37.87,37.87,2025-03-28
T000481,C00103,P024,Modern Serum 24,1,68.51,68.51,2025-03-10
T000482,C00083,P001,Daily Lamp 01,1,97.7,97.7,2025-09-07
T000483,C00427,P022,Active Mat 22,2,83.71,167.42,2025-05-26
T000484,C00656,P008,Modern Serum 08,1,27.66,27.66,2025-03-15
T000485,C00039,P018,Pure Band 18,2,76.92,153.84,2025-12-21
T000486,C00357,P013,Bright Organizer 13,1,27.35,27.35,2025-06-04
T000487,C00634,P011,Urban Bottle 11,2,37.51,75.02,2025-02-18
T000488,C00676,P006,Active Mat 06,1,21.26,21.26,2025-11-17
T000489,C00510,P005,Bright Organizer 05,1,84.51,84.51,2025-08-31
T000490,C00215,P013,Bright Organizer 13,1,25.74,25.74,2025-05-26
T000491,C00107,P023,Calm Cream 23,3,46.31,138.93,2025-01-23
T000492,C00528,P004,Essential Bag 04,3,18.45,55.35,2025-09-06
T000493,C00430,P006,Active Mat 06,2,21.2,42.4,2025-06-16
T000494,C00234,P003,Urban Bottle 03,2,36.37,72.74,2025-06-16
T000495,C00076,P014,Active Mat 14,1,35.95,35.95,2025-04-23
T000496,C00466,P005,Bright Organizer 05,1,84.44,84.44,2025-11-09
T000497,C00999,P008,Modern Serum 08,1,28.1,28.1,2025-07-03
T000498,C00140,P003,Urban Bottle 03,1,40.97,40.97,2025-05-24
T000499,C00908,P009,Daily Lamp 09,1,21.02,21.02,2025-04-23
T000500,C00592,P029,Bright Organizer 29,2,91.1,182.2,2025-03-29
T000501,C00883,P030,Active Mat 30,1,21.32,21.32,2025-09-08
T000502,C00754,P027,Urban Bottle 27,1,58.02,58.02,2025-08-08
T000503,C00969,P005,Bright Organizer 05,1,86.1,86.1,2025-10-30
T000504,C00482,P023,Calm Cream 23,1,45.61,45.61,2025-01-21
T000505,C00842,P003,Urban Bottle 03,1,42.07,42.07,2025-12-23
T000506,C00750,P012,Essential Bag 12,1,16.99,16.99,2025-12-21
T000507,C00017,P015,Calm Cream 15,1,30.38,30.38,2025-02-16
T000508,C00025,P030,Active Mat 30,1,24.19,24.19,2025-10-26
T000509,C00809,P027,Urban Bottle 27,1,54.21,54.21,2025-04-05
T000510,C00073,P012,Essential Bag 12,1,17.07,17.07,2025-11-18
T000511,C00715,P029,Bright Organizer 29,1,86.14,86.14,2025-05-19
T000512,C00636,P027,Urban Bottle 27,2,59.67,119.34,2025-02-11
T000513,C00373,P027,Urban Bottle 27,1,60.1,60.1,2025-12-12
T000514,C00376,P005,Bright Organizer 05,1,84.03,84.03,2025-07-07
T000515,C00142,P030,Active Mat 30,1,23.57,23.57,2025-04-15
T000516,C00893,P029,Bright Organizer 29,1,85.72,85.72,2025-10-25
T000517,C00920,P008,Modern Serum 08,2,27.52,55.04,2025-06-30
T000518,C00464,P015,Calm Cream 15,1,31.64,31.64,2025-06-26
T000519,C00846,P016,Modern Serum 16,1,41.88,41.88,2025-12-14
T000520,C00829,P030,Active Mat 30,2,24.6,49.2,2025-12-21
T000521,C00083,P012,Essential Bag 12,1,14.07,14.07,2025-02-14
T000522,C00283,P004,Essential Bag 04,1,18.92,18.92,2025-03-26
T000523,C00024,P009,Daily Lamp 09,3,22.05,66.15,2025-11-18
T000524,C00431,P014,Active Mat 14,1,39.92,39.92,2025-06-27
T000525,C00855,P029,Bright Organizer 29,1,89.07,89.07,2025-04-29
T000526,C00806,P010,Pure Band 10,1,78.94,78.94,2025-11-27
T000527,C00469,P009,Daily Lamp 09,1,20.58,20.58,2025-08-16
T000528,C00233,P015,Calm Cream 15,3,29.18,87.54,2025-05-14
T000529,C00292,P014,Active Mat 14,1,36.89,36.89,2025-06-30
T000530,C00187,P030,Active Mat 30,2,22.56,45.12,2025-05-27
T000531,C00166,P007,Calm Cream 07,1,58.08,58.08,2025-03-20
T000532,C00379,P006,Active Mat 06,1,20.78,20.78,2025-05-14
T000533,C00152,P012,Essential Bag 12,1,16.62,16.62,2025-06-26
T000534,C00415,P028,Essential Bag 28,2,75.34,150.68,2025-01-13
T000535,C00005,P029,Bright Organizer 29,1,90.43,90.43,2025-03-21
T000536,C00486,P027,Urban Bottle 27,3,56.37,169.11,2025-06-01
T000537,C00151,P025,Daily Lamp 25,2,84.07,168.14,2025-12-08
T000538,C00750,P015,Calm Cream 15,1,29.44,29.44,2025-02-27
T000539,C00412,P019,Urban Bottle 19,1,30.02,30.02,2025-01-13
T000540,C00657,P006,Active Mat 06,1,20.7,20.7,2025-11-08
T000541,C00024,P003,Urban Bottle 03,2,39.25,78.5,2025-04-11
T000542,C00404,P006,Active Mat 06,1,21.63,21.63,2025-09-20
T000543,C00370,P012,Essential Bag 12,2,17.11,34.22,2025-12-08
T000544,C00292,P011,Urban Bottle 11,1,38.26,38.26,2025-01-07
T000545,C00746,P027,Urban Bottle 27,2,58.03,116.06,2025-04-21
T000546,C00826,P023,Calm Cream 23,2,42.98,85.96,2025-03-25
T000547,C00613,P003,Urban Bottle 03,1,41.87,41.87,2025-10-28
T000548,C00068,P028,Essential Bag 28,1,79.85,79.85,2025-06-21
T000549,C00937,P008,Modern Serum 08,1,28.83,28.83,2025-11-24
T000550,C00205,P006,Active Mat 06,1,20.63,20.63,2025-03-12
T000551,C00855,P018,Pure Band 18,1,71.55,71.55,2025-06-04
T000552,C00158,P008,Modern Serum 08,3,25.46,76.38,2025-01-02
T000553,C00682,P027,Urban Bottle 27,1,60.31,60.31,2025-12-01
T000554,C00030,P004,Essential Bag 04,1,15.95,15.95,2025-05-06
T000555,C00596,P015,Calm Cream 15,1,31.65,31.65,2025-07-05
T000556,C00838,P004,Essential Bag 04,1,19.9,19.9,2025-12-22
T000557,C00596,P002,Pure Band 02,1,24.62,24.62,2025-03-25
T000558,C00055,P008,Modern Serum 08,1,25.04,25.04,2025-03-25
T000559,C00299,P016,Modern Serum 16,3,40.69,122.07,2025-05-29
T000560,C00784,P003,Urban Bottle 03,2,41.2,82.4,2025-04-04
T000561,C00820,P009,Daily Lamp 09,1,20.88,20.88,2025-12-17
T000562,C00361,P025,Daily Lamp 25,1,92.53,92.53,2025-10-24
T000563,C00422,P010,Pure Band 10,3,79.56,238.68,2025-09-06
T000564,C00852,P006,Active Mat 06,2,21.21,42.42,2025-04-24
T000565,C00867,P016,Modern Serum 16,1,38.23,38.23,2025-09-27
T000566,C00939,P003,Urban Bottle 03,2,36.87,73.74,2025-08-24
T000567,C00708,P011,Urban Bottle 11,2,34.07,68.14,2025-06-09
T000568,C00177,P022,Active Mat 22,1,80.03,80.03,2025-06-25
T000569,C00146,P021,Bright Organizer 21,1,35.47,35.47,2025-12-22
T000570,C00708,P024,Modern Serum 24,1,69.72,69.72,2025-08-06
T000571,C00044,P006,Active Mat 06,1,21.2,21.2,2025-08-09
T000572,C00122,P028,Essential Bag 28,1,80.65,80.65,2025-08-29
T000573,C00802,P004,Essential Bag 04,1,19.0,19.0,2025-02-19
T000574,C00360,P001,Daily Lamp 01,1,92.81,92.81,2025-12-10
T000575,C00357,P011,Urban Bottle 11,2,36.58,73.16,2025-10-24
T000576,C00584,P002,Pure Band 02,2,26.72,53.44,2025-09-16
T000577,C00988,P009,Daily Lamp 09,2,22.16,44.32,2025-04-09
T000578,C00947,P006,Active Mat 06,1,19.92,19.92,2025-02-20
T000579,C00190,P014,Active Mat 14,3,40.99,122.97,2025-10-29
T000580,C00435,P006,Active Mat 06,1,21.45,21.45,2025-07-14
T000581,C00478,P003,Urban Bottle 03,1,39.02,39.02,2025-03-05
T000582,C00740,P002,Pure Band 02,1,27.92,27.92,2025-10-13
T000583,C00754,P010,Pure Band 10,3,82.19,246.57,2025-11-04
T000584,C00876,P013,Bright Organizer 13,2,24.43,48.86,2025-05-29
T000585,C00377,P005,Bright Organizer 05,4,83.99,335.96,2025-12-14
T000586,C00536,P020,Essential Bag 20,1,55.51,55.51,2025-08-13
T000587,C00105,P023,Calm Cream 23,2,45.85,91.7,2025-10-30
T000588,C00347,P006,Active Mat 06,2,20.73,41.46,2025-04-12
T000589,C00743,P015,Calm Cream 15,2,30.09,60.18,2025-08-06
T000590,C00966,P012,Essential Bag 12,1,17.14,17.14,2025-11-26
T000591,C00524,P008,Modern Serum 08,2,28.01,56.02,2025-09-06
T000592,C00237,P019,Urban Bottle 19,1,29.73,29.73,2025-09-12
T000593,C00511,P021,Bright Organizer 21,3,34.43,103.29,2025-02-04
T000594,C00311,P019,Urban Bottle 19,1,30.24,30.24,2025-03-20
T000595,C00812,P014,Active Mat 14,1,41.08,41.08,2025-09-10
T000596,C00352,P025,Daily Lamp 25,1,93.88,93.88,2025-10-05
T000597,C00902,P028,Essential Bag 28,1,81.61,81.61,2025-08-09
T000598,C00037,P001,Daily Lamp 01,1,86.54,86.54,2025-08-24
T000599,C00169,P015,Calm Cream 15,1,30.51,30.51,2025-12-28
T000600,C00583,P021,Bright Organizer 21,1,32.46,32.46,2025-02-26
T000601,C00576,P026,Pure Band 26,1,97.29,97.29,2025-09-01
T000602,C00632,P021,Bright Organizer 21,2,33.44,66.88,2025-07-13
T000603,C00047,P004,Essential Bag 04,1,18.53,18.53,2025-10-30
T000604,C00350,P012,Essential Bag 12,1,14.58,14.58,2025-11-17
T000605,C00678,P007,Calm Cream 07,1,58.4,58.4,2025-01-29
T000606,C00068,P027,Urban Bottle 27,1,59.86,59.86,2025-12-19
T000607,C00472,P020,Essential Bag 20,1,55.66,55.66,2025-01-20
T000608,C00713,P014,Active Mat 14,1,41.15,41.15,2025-01-11
T000609,C00587,P003,Urban Bottle 03,1,38.12,38.12,2025-06-15
T000610,C00515,P025,Daily Lamp 25,1,91.93,91.93,2025-09-12
T000611,C00207,P015,Calm Cream 15,2,30.42,60.84,2025-08-12
T000612,C00220,P009,Daily Lamp 09,1,18.69,18.69,2025-10-02
T000613,C00640,P023,Calm Cream 23,1,40.1,40.1,2025-04-26
T000614,C00280,P002,Pure Band 02,2,27.44,54.88,2025-06-22
T000615,C00668,P025,Daily Lamp 25,1,92.77,92.77,2025-02-09
T000616,C00205,P013,Bright Organizer 13,1,27.03,27.03,2025-06-10
T000617,C00185,P027,Urban Bottle 27,1,58.39,58.39,2025-10-08
T000618,C00219,P020,Essential Bag 20,2,49.92,99.84,2025-09-13
T000619,C00546,P025,Daily Lamp 25,2,86.17,172.34,2025-11-23
T000620,C00062,P016,Modern Serum 16,1,40.87,40.87,2025-11-17
T000621,C00784,P009,Daily Lamp 09,1,22.63,22.63,2025-12-17
T000622,C00650,P006,Active Mat 06,1,20.2,20.2,2025-02-02
T000623,C00704,P018,Pure Band 18,1,75.15,75.15,2025-05-12
T000624,C00817,P026,Pure Band 26,1,95.84,95.84,2025-05-06
T000625,C00928,P002,Pure Band 02,1,28.24,28.24,2025-11-28
T000626,C00675,P017,Daily Lamp 17,1,42.22,42.22,2025-05-23
T000627,C00057,P026,Pure Band 26,1,98.77,98.77,2025-01-11
T000628,C00919,P011,Urban Bottle 11,2,38.61,77.22,2025-07-28
T000629,C00242,P003,Urban Bottle 03,2,36.66,73.32,2025-03-13
T000630,C00973,P024,Modern Serum 24,1,69.25,69.25,2025-10-25
T000631,C00126,P024,Modern Serum 24,1,64.74,64.74,2025-11-04
T000632,C00958,P013,Bright Organizer 13,1,27.31,27.31,2025-05-01
T000633,C00419,P008,Modern Serum 08,1,28.05,28.05,2025-08-14
T000634,C00325,P017,Daily Lamp 17,1,41.71,41.71,2025-02-27
T000635,C00372,P015,Calm Cream 15,1,31.58,31.58,2025-03-16
T000636,C00036,P026,Pure Band 26,1,89.78,89.78,2025-11-07
T000637,C00246,P007,Calm Cream 07,1,60.96,60.96,2025-12-10
T000638,C00125,P016,Modern Serum 16,1,40.56,40.56,2025-12-17
T000639,C00950,P030,Active Mat 30,1,24.03,24.03,2025-07-21
T000640,C00305,P006,Active Mat 06,2,18.94,37.88,2025-05-01
T000641,C00417,P024,Modern Serum 24,1,72.02,72.02,2025-11-26
T000642,C00483,P023,Calm Cream 23,3,45.76,137.28,2025-09-09
T000643,C00845,P005,Bright Organizer 05,1,83.28,83.28,2025-02-21
T000644,C00756,P010,Pure Band 10,1,77.34,77.34,2025-10-08
T000645,C00646,P014,Active Mat 14,2,40.08,80.16,2025-04-05
T000646,C00322,P018,Pure Band 18,1,76.82,76.82,2025-06-06
T000647,C00782,P004,Essential Bag 04,1,20.01,20.01,2025-11-29
T000648,C00490,P027,Urban Bottle 27,1,59.0,59.0,2025-08-20
T000649,C00819,P009,Daily Lamp 09,1,21.67,21.67,2025-06-17
T000650,C00968,P026,Pure Band 26,1,94.74,94.74,2025-07-13
T000651,C00663,P019,Urban Bottle 19,1,30.32,30.32,2025-10-13
T000652,C00719,P026,Pure Band 26,1,96.48,96.48,2025-05-15
T000653,C00092,P029,Bright Organizer 29,1,88.18,88.18,2025-03-18
T000654,C00446,P024,Modern Serum 24,3,66.74,200.22,2025-09-27
T000655,C00731,P006,Active Mat 06,3,19.7,59.1,2025-04-25
T000656,C00392,P004,Essential Bag 04,2,19.75,39.5,2025-09-11
T000657,C00745,P021,Bright Organizer 21,1,33.39,33.39,2025-05-25
T000658,C01000,P008,Modern Serum 08,1,25.01,25.01,2025-05-29
T000659,C00663,P014,Active Mat 14,1,41.35,41.35,2025-12-17
T000660,C00408,P021,Bright Organizer 21,2,33.38,66.76,2025-12-21
T000661,C00075,P003,Urban Bottle 03,1,40.1,40.1,2025-05-12
T000662,C00621,P029,Bright Organizer 29,3,90.84,272.52,2025-07-01
T000663,C00006,P008,Modern Serum 08,1,28.11,28.11,2025-01-24
T000664,C00136,P029,Bright Organizer 29,1,89.17,89.17,2025-07-09
T000665,C00505,P028,Essential Bag 28,2,81.85,163.7,2025-09-15
T000666,C00444,P004,Essential Bag 04,1,19.12,19.12,2025-09-29
T000667,C00766,P011,Urban Bottle 11,1,33.58,33.58,2025-05-24
T000668,C00530,P010,Pure Band 10,2,81.19,162.38,2025-05-16
T000669,C00570,P026,Pure Band 26,1,89.94,89.94,2025-03-19
T000670,C00056,P007,Calm Cream 07,1,59.46,59.46,2025-03-18
T000671,C00119,P030,Active Mat 30,3,23.67,71.01,2025-08-12
T000672,C00575,P015,Calm Cream 15,1,29.34,29.34,2025-12-30
T000673,C00358,P003,Urban Bottle 03,2,40.2,80.4,2025-03-05
T000674,C00843,P008,Modern Serum 08,2,28.43,56.86,2025-09-18
T000675,C00539,P024,Modern Serum 24,1,62.49,62.49,2025-01-03
T000676,C00694,P003,Urban Bottle 03,1,41.91,41.91,2025-09-13
T000677,C00404,P012,Essential Bag 12,3,16.68,50.04,2025-03-04
T000678,C00084,P014,Active Mat 14,2,41.22,82.44,2025-01-15
T000679,C00609,P020,Essential Bag 20,1,55.47,55.47,2025-05-18
T000680,C00333,P029,Bright Organizer 29,4,82.52,330.08,2025-08-20
T000681,C00217,P027,Urban Bottle 27,2,59.11,118.22,2025-03-08
T000682,C00561,P029,Bright Organizer 29,1,89.28,89.28,2025-02-06
T000683,C00092,P001,Daily Lamp 01,1,96.08,96.08,2025-07-24
T000684,C00771,P029,Bright Organizer 29,1,93.4,93.4,2025-11-28
T000685,C00926,P021,Bright Organizer 21,1,34.35,34.35,2025-06-08
T000686,C00205,P015,Calm Cream 15,2,31.84,63.68,2025-09-20
T000687,C00093,P024,Modern Serum 24,2,69.57,139.14,2025-08-05
T000688,C00096,P002,Pure Band 02,1,27.63,27.63,2025-08-07
T000689,C00731,P005,Bright Organizer 05,1,85.39,85.39,2025-12-18
T000690,C00480,P013,Bright Organizer 13,2,26.44,52.88,2025-05-29
T000691,C00701,P028,Essential Bag 28,2,80.98,161.96,2025-03-07
T000692,C00565,P003,Urban Bottle 03,1,40.86,40.86,2025-01-25
T000693,C00476,P020,Essential Bag 20,1,55.05,55.05,2025-02-18
T000694,C00788,P016,Modern Serum 16,1,40.05,40.05,2025-02-11
T000695,C00864,P012,Essential Bag 12,1,14.94,14.94,2025-04-04
T000696,C00742,P014,Active Mat 14,1,40.84,40.84,2025-10-28
T000697,C00217,P006,Active Mat 06,2,21.27,42.54,2025-04-06
T000698,C00445,P016,Modern Serum 16,1,39.96,39.96,2025-02-24
T000699,C00472,P022,Active Mat 22,2,73.43,146.86,2025-09-02
T000700,C00311,P019,Urban Bottle 19,3,30.46,91.38,2025-09-07
T000701,C00692,P012,Essential Bag 12,1,16.84,16.84,2025-12-20
T000702,C00836,P001,Daily Lamp 01,3,85.73,257.19,2025-02-27
T000703,C00149,P020,Essential Bag 20,1,57.48,57.48,2025-11-29
T000704,C00089,P009,Daily Lamp 09,1,21.33,21.33,2025-04-08
T000705,C00925,P005,Bright Organizer 05,2,70.62,141.24,2025-03-27
T000706,C00600,P007,Calm Cream 07,1,56.2,56.2,2025-08-19
T000707,C00009,P003,Urban Bottle 03,2,40.49,80.98,2025-06-20
T000708,C00755,P018,Pure Band 18,2,64.37,128.74,2025-09-11
T000709,C00498,P016,Modern Serum 16,2,37.05,74.1,2025-07-24
T000710,C00238,P023,Calm Cream 23,1,45.55,45.55,2025-09-07
T000711,C00275,P027,Urban Bottle 27,1,58.7,58.7,2025-02-02
T000712,C00356,P014,Active Mat 14,1,42.08,42.08,2025-11-27
T000713,C00353,P013,Bright Organizer 13,1,27.34,27.34,2025-08-29
T000714,C00874,P026,Pure Band 26,2,98.18,196.36,2025-11-05
T000715,C00400,P029,Bright Organizer 29,2,88.23,176.46,2025-12-31
T000716,C00819,P029,Bright Organizer 29,1,91.43,91.43,2025-08-30
T000717,C00684,P015,Calm Cream 15,1,31.52,31.52,2025-02-14
T000718,C00966,P030,Active Mat 30,1,23.33,23.33,2025-08-01
T000719,C00368,P027,Urban Bottle 27,1,59.68,59.68,2025-01-10
T000720,C00033,P025,Daily Lamp 25,1,91.69,91.69,2025-09-15
T000721,C00230,P015,Calm Cream 15,4,30.57,122.28,2025-10-15
T000722,C00274,P027,Urban Bottle 27,2,53.46,106.92,2025-10-13
T000723,C00724,P002,Pure Band 02,3,26.97,80.91,2025-02-23
T000724,C00999,P003,Urban Bottle 03,1,39.43,39.43,2025-02-26
T000725,C00043,P016,Modern Serum 16,1,40.45,40.45,2025-10-15
T000726,C00161,P023,Calm Cream 23,2,43.19,86.38,2025-07-05
T000727,C00158,P020,Essential Bag 20,1,56.35,56.35,2025-02-20
T000728,C00993,P013,Bright Organizer 13,2,27.41,54.82,2025-08-13
T000729,C00294,P016,Modern Serum 16,1,40.76,40.76,2025-06-24
T000730,C00645,P021,Bright Organizer 21,1,32.19,32.19,2025-07-04
T000731,C00142,P025,Daily Lamp 25,1,91.24,91.24,2025-04-27
T000732,C00814,P021,Bright Organizer 21,3,34.76,104.28,2025-09-22
T000733,C00967,P002,Pure Band 02,1,28.42,28.42,2025-09-22
T000734,C00063,P012,Essential Bag 12,1,14.97,14.97,2025-08-11
T000735,C00060,P030,Active Mat 30,4,23.14,92.56,2025-10-22
T000736,C00430,P012,Essential Bag 12,2,16.59,33.18,2025-06-01
T000737,C00932,P011,Urban Bottle 11,2,34.09,68.18,2025-06-10
T000738,C00718,P012,Essential Bag 12,1,15.17,15.17,2025-03-17
T000739,C00668,P014,Active Mat 14,1,39.88,39.88,2025-11-13
T000740,C00903,P009,Daily Lamp 09,1,21.94,21.94,2025-04-12
T000741,C00533,P030,Active Mat 30,1,23.74,23.74,2025-03-06
T000742,C00349,P024,Modern Serum 24,1,71.08,71.08,2025-09-24
T000743,C00265,P007,Calm Cream 07,2,57.95,115.9,2025-10-31
T000744,C00750,P002,Pure Band 02,1,27.7,27.7,2025-02-26
